"x"
"188"	1
"189"	0
"190"	1
"191"	0
"192"	0
"193"	0
"194"	0
"195"	0
"196"	1
"197"	0
"198"	0
"199"	0
"200"	1
"201"	0
"202"	0
"203"	0
"204"	1
"205"	0
"206"	0
"207"	0
"208"	1
"209"	0
"210"	0
"211"	0
"212"	0
"213"	0
"214"	0
"215"	1
"216"	0
"217"	0
"218"	1
"219"	0
"220"	0
"221"	0
"222"	0
"223"	1
"224"	0
"225"	0
"226"	1
"227"	0
"228"	1
"229"	0
"230"	1
"231"	0
"232"	0
"233"	0
"234"	0
"235"	1
"236"	1
"237"	0
"238"	0
"239"	0
"240"	1
"241"	1
"242"	0
"243"	0
"244"	0
"245"	0
"246"	0
"247"	1
"248"	0
"249"	0
"250"	0
"251"	0
"252"	1
"253"	0
"254"	1
"255"	0
"256"	1
"257"	0
"258"	1
"259"	0
"260"	0
"261"	1
"262"	0
"263"	0
"264"	0
"265"	1
"266"	1
"267"	1
"268"	0
"269"	1
"270"	1
"271"	0
"272"	1
"273"	0
"274"	0
"275"	0
"276"	1
"277"	1
"278"	0
"279"	0
"280"	0
"281"	1
"282"	0
"283"	1
"284"	0
"285"	0
"286"	1
"287"	0
"288"	0
"289"	1
"290"	1
"291"	1
"292"	0
"293"	0
"294"	1
"295"	1
"296"	1
"297"	0
"298"	1
"299"	0
"300"	0
"301"	1
"302"	0
"303"	1
"304"	1
"305"	1
"306"	1
"307"	0
"308"	1
"309"	0
"310"	0
"311"	0
"312"	0
"313"	0
"314"	1
"315"	1
"316"	0
"317"	0
"318"	0
"319"	1
"320"	1
"321"	0
"322"	1
"323"	0
"324"	1
"325"	0
"326"	1
"327"	0
"328"	1
"329"	1
"330"	0
"331"	1
"332"	0
"333"	1
"334"	0
"335"	1
"336"	0
"337"	1
"338"	0
"339"	0
"340"	0
"341"	0
"342"	0
"343"	1
"344"	0
"345"	0
"346"	0
"347"	1
"348"	0
"349"	1
"350"	0
"351"	0
"352"	1
"353"	0
"354"	0
"355"	0
"356"	0
"357"	0
"358"	0
"359"	1
"360"	1
"361"	0
"362"	0
"363"	0
"364"	1
"365"	0
"366"	1
"367"	0
"368"	1
"369"	0
"370"	1
"371"	0
"372"	1
"373"	1
"374"	0
"375"	1
"376"	0
"377"	1
"378"	0
"379"	0
"380"	0
"381"	0
"382"	1
"383"	0
"384"	1
"385"	1
"386"	1
"387"	1
"388"	0
"389"	0
"390"	0
"391"	1
"392"	0
"393"	1
"394"	0
"395"	0
"396"	1
"397"	0
"398"	0
"399"	0
"400"	0
"401"	0
"402"	0
"403"	1
"404"	1
"405"	1
"406"	0
"407"	1
"408"	0
"409"	0
"410"	0
"411"	1
"412"	0
"413"	0
"414"	0
"415"	1
"416"	0
"417"	1
"418"	0
"419"	1
"420"	0
"421"	1
"422"	0
"423"	0
"424"	1
"425"	0
"426"	1
"427"	1
"428"	0
"429"	1
"430"	0
"431"	0
"432"	0
"433"	1
"434"	0
"435"	0
"436"	1
"437"	0
"438"	0
"439"	0
"440"	0
"441"	1
"442"	0
"443"	1
"444"	1
"445"	1
"446"	0
"447"	1
"448"	1
"449"	0
"450"	1
"451"	0
"452"	0
"453"	0
"454"	1
"455"	0
"456"	1
"457"	0
"458"	1
"459"	0
"460"	0
"461"	1
"462"	0
"463"	0
"464"	0
"465"	1
"466"	1
"467"	1
"468"	0
"469"	1
"470"	1
"471"	0
"472"	0
"473"	1
"474"	1
"475"	0
"476"	1
"477"	0
"478"	1
"479"	1
"480"	0
"481"	0
"482"	0
"483"	1
"484"	1
"485"	0
"486"	1
"487"	0
"488"	1
"489"	0
"490"	1
"491"	1
"492"	0
"493"	0
"494"	0
"495"	0
"496"	1
"497"	0
"498"	1
"499"	1
"500"	0
"501"	1
"502"	0
"503"	1
"504"	0
"505"	1
"506"	0
"507"	1
"508"	0
"509"	1
"510"	0
"511"	0
"512"	1
"513"	0
"514"	1
"515"	1
"516"	0
"517"	1
"518"	0
"519"	0
"520"	0
"521"	0
"522"	1
"523"	0
"524"	1
"525"	1
"526"	1
"527"	1
"528"	0
"529"	1
"530"	0
"531"	1
"532"	1
"533"	1
"534"	0
"535"	0
"536"	1
"537"	0
"538"	0
"539"	1
"540"	0
"541"	1
"542"	1
"543"	1
"544"	0
"545"	0
"546"	1
"547"	0
"548"	0
"549"	1
"550"	0
"551"	0
"552"	1
"553"	1
"554"	1
"555"	1
"556"	1
"557"	1
"558"	1
"559"	1
"560"	1
"561"	0
"562"	0
"563"	1
"564"	0
"565"	1
"566"	1
"567"	0
"568"	1
"569"	0
"570"	1
"571"	1
"572"	0
"573"	1
"574"	1
"575"	0
"576"	1
"577"	1
"578"	1
"579"	0
"580"	0
"581"	1
"582"	0
"583"	0
"584"	1
"585"	0
"586"	0
"587"	1
"588"	0
"589"	0
"590"	1
"591"	0
"592"	1
"593"	0
"594"	0
"595"	1
"596"	0
"597"	0
"598"	0
"599"	0
"600"	1
"601"	0
"602"	1
"603"	0
"604"	0
"605"	1
"606"	0
"607"	1
"608"	0
"609"	1
"610"	1
"611"	0
"612"	0
"613"	1
"614"	0
"615"	1
"616"	1
"617"	1
"618"	1
"619"	1
"620"	0
"621"	1
"622"	0
"623"	1
"624"	0
"625"	1
"626"	0
"627"	1
"628"	0
"629"	1
"630"	1
"631"	0
"632"	1
"633"	1
"634"	0
"635"	0
"636"	0
"637"	1
"638"	0
"639"	0
"640"	1
"641"	0
"642"	1
"643"	0
"644"	1
"645"	0
"646"	1
"647"	0
"648"	1
"649"	0
"650"	1
"651"	0
"652"	1
"653"	0
"654"	0
"655"	1
"656"	1
"657"	0
"658"	1
"659"	0
"660"	0
"661"	0
"662"	1
"663"	0
"664"	1
"665"	1
"666"	1
"667"	0
"668"	0
"669"	1
"670"	0
"671"	1
"672"	0
"673"	0
"674"	0
"675"	1
"676"	0
"677"	1
"678"	0
"679"	1
"680"	1
"681"	0
"682"	1
"683"	0
"684"	0
"685"	0
"686"	1
"687"	0
"688"	1
"689"	1
"690"	1
"691"	0
"692"	1
"693"	0
"694"	0
"695"	0
"696"	1
"697"	0
"698"	0
"699"	1
"700"	0
"701"	0
"702"	1
"703"	1
"704"	0
"705"	1
"706"	1
"707"	0
"708"	0
"709"	0
"710"	0
"711"	1
"712"	0
"713"	0
"714"	0
"715"	1
"716"	0
"717"	0
"718"	1
"719"	0
"720"	0
"721"	1
"722"	0
"723"	0
"724"	0
"725"	0
"726"	1
"727"	0
"728"	1
"729"	0
"730"	0
"731"	0
"732"	1
"733"	1
"734"	1
"735"	0
"736"	1
"737"	1
"738"	0
"739"	1
"740"	0
"741"	0
"742"	1
"743"	0
"744"	0
"745"	0
"746"	0
"747"	1
"748"	1
"749"	0
"750"	1
"751"	0
"752"	0
"753"	1
"754"	0
"755"	0
"756"	1
"757"	0
"758"	1
"759"	1
"760"	0
"761"	1
"762"	1
"763"	1
"764"	0
"765"	0
"766"	0
"767"	0
"768"	0
"769"	1
"770"	1
"771"	0
"772"	1
"773"	0
"774"	1
"775"	1
"776"	0
"777"	1
"778"	0
"779"	0
"780"	0
"781"	0
"782"	1
"783"	0
"784"	1
"785"	0
"786"	0
"787"	1
"788"	1
"789"	0
"790"	1
"791"	1
"792"	0
"793"	0
"794"	1
"795"	0
"796"	0
"797"	0
"798"	0
"799"	1
"800"	0
"801"	0
"802"	0
"803"	0
"804"	0
"805"	1
"806"	0
"807"	0
"808"	1
"809"	0
"810"	0
"811"	0
"812"	1
"813"	0
"814"	1
"815"	0
"816"	0
"817"	0
"818"	1
"819"	0
"820"	0
"821"	1
"822"	0
"823"	1
"824"	0
"825"	1
"826"	1
"827"	1
"828"	0
"829"	0
"830"	1
"831"	1
"832"	0
"833"	0
"834"	0
"835"	0
"836"	0
"837"	0
"838"	0
"839"	1
"840"	1
"841"	0
"842"	0
"843"	0
"844"	0
"845"	1
"846"	0
"847"	0
"848"	0
"849"	0
"850"	1
"851"	0
"852"	1
"853"	0
"854"	1
"855"	0
"856"	1
"857"	0
"858"	0
"859"	0
"860"	0
"861"	1
"862"	0
"863"	0
"864"	1
"865"	0
"866"	0
"867"	0
"868"	0
"869"	1
"870"	0
"871"	0
"872"	1
"873"	1
"874"	0
"875"	0
"876"	0
"877"	1
"878"	1
"879"	0
"880"	0
"881"	1
"882"	0
"883"	0
"884"	0
"885"	1
"886"	0
"887"	1
"888"	0
"889"	1
"890"	0
"891"	0
"892"	0
"893"	1
"894"	0
"895"	1
"896"	1
"897"	1
"898"	1
"899"	0
"900"	0
"901"	0
"902"	1
"903"	0
"904"	1
"905"	1
"906"	1
"907"	1
"908"	0
"909"	1
"910"	1
"911"	1
"912"	0
"913"	0
"914"	1
"915"	0
"916"	0
"917"	0
"918"	0
"919"	0
"920"	0
"921"	1
"922"	0
"923"	1
"924"	0
"925"	1
"926"	0
"927"	1
"928"	0
"929"	0
"930"	0
"931"	1
"932"	0
"933"	1
"934"	0
"935"	1
"936"	0
"937"	0
"938"	1
"939"	1
"940"	0
"941"	0
"942"	0
"943"	0
"944"	0
"945"	1
"946"	0
"947"	0
"948"	0
"949"	0
"950"	1
"951"	0
"952"	0
"953"	1
"954"	1
"955"	1
"956"	1
"957"	0
"958"	1
"959"	0
"960"	1
"961"	0
"962"	0
"963"	0
"964"	0
"965"	1
"966"	1
"967"	1
"968"	0
"969"	0
"970"	0
"971"	1
"972"	0
"973"	1
"974"	0
"975"	1
"976"	0
"977"	0
"978"	0
"979"	0
"980"	0
"981"	0
"982"	0
"983"	1
"984"	0
"985"	0
"986"	0
"987"	1
"988"	0
"989"	1
"990"	1
"991"	0
"992"	0
"993"	0
"994"	0
"995"	0
"996"	1
"997"	1
"998"	0
"999"	1
"1000"	0
"1001"	1
"1002"	0
"1003"	0
"1004"	0
"1005"	1
"1006"	1
"1007"	0
"1008"	0
"1009"	0
"1010"	0
"1011"	1
"1012"	1
"1013"	1
"1014"	0
"1015"	0
"1016"	1
"1017"	0
"1018"	0
"1019"	0
"1020"	1
"1021"	0
"1022"	1
"1023"	1
"1024"	1
"1025"	0
"1026"	0
"1027"	0
"1028"	1
"1029"	0
"1030"	0
"1031"	0
"1032"	0
"1033"	0
"1034"	1
"1035"	1
"1036"	0
"1037"	1
"1038"	0
"1039"	1
"1040"	1
"1041"	1
"1042"	0
"1043"	0
"1044"	0
"1045"	1
"1046"	0
"1047"	0
"1048"	0
"1049"	1
"1050"	1
"1051"	0
"1052"	0
"1053"	0
"1054"	0
"1055"	1
"1056"	1
"1057"	1
"1058"	0
"1059"	1
"1060"	0
"1061"	0
"1062"	1
"1063"	1
"1064"	0
"1065"	0
"1066"	1
"1067"	0
"1068"	0
"1069"	0
"1070"	0
"1071"	0
"1072"	1
"1073"	1
"1074"	0
"1075"	0
"1076"	1
"1077"	0
"1078"	1
"1079"	0
"1080"	1
"1081"	0
"1082"	0
"1083"	1
"1084"	1
"1085"	0
"1086"	0
"1087"	1
"1088"	1
"1089"	1
"1090"	0
"1091"	0
"1092"	0
"1093"	0
"1094"	0
"1095"	0
"1096"	1
"1097"	0
"1098"	0
"1099"	1
"1100"	1
"1101"	1
"1102"	1
"1103"	0
"1104"	1
"1105"	0
"1106"	0
"1107"	1
"1108"	0
"1109"	0
"1110"	0
"1111"	0
"1112"	1
"1113"	0
"1114"	0
"1115"	0
"1116"	1
"1117"	0
"1118"	0
"1119"	0
"1120"	1
"1121"	1
"1122"	0
"1123"	1
"1124"	0
"1125"	1
"1126"	0
"1127"	0
"1128"	0
"1129"	0
"1130"	0
"1131"	1
"1132"	1
"1133"	0
"1134"	1
"1135"	1
"1136"	0
"1137"	0
"1138"	0
"1139"	1
"1140"	1
"1141"	1
"1142"	0
"1143"	0
"1144"	1
"1145"	0
"1146"	0
"1147"	1
"1148"	0
"1149"	1
"1150"	1
"1151"	0
"1152"	1
"1153"	0
"1154"	1
"1155"	0
"1156"	1
"1157"	1
"1158"	1
"1159"	0
"1160"	1
"1161"	1
"1162"	0
"1163"	1
"1164"	0
"1165"	1
"1166"	1
"1167"	1
"1168"	0
"1169"	0
"1170"	0
"1171"	0
"1172"	1
"1173"	0
"1174"	0
"1175"	0
"1176"	0
"1177"	1
"1178"	0
"1179"	0
"1180"	0
"1181"	0
"1182"	0
"1183"	0
"1184"	1
"1185"	1
"1186"	0
"1187"	1
"1188"	0
"1189"	1
"1190"	0
"1191"	1
"1192"	0
"1193"	0
"1194"	1
"1195"	0
"1196"	0
"1197"	1
"1198"	0
"1199"	1
"1200"	0
"1201"	1
"1202"	0
"1203"	1
"1204"	0
"1205"	1
"1206"	0
"1207"	1
"1208"	0
"1209"	1
"1210"	0
"1211"	1
"1212"	1
"1213"	1
"1214"	0
"1215"	0
"1216"	1
"1217"	0
"1218"	0
"1219"	0
"1220"	1
"1221"	0
"1222"	0
"1223"	0
"1224"	0
"1225"	1
"1226"	0
"1227"	0
"1228"	0
"1229"	0
"1230"	0
"1231"	0
"1232"	0
"1233"	1
"1234"	0
"1235"	0
"1236"	1
"1237"	0
"1238"	0
"1239"	0
"1240"	1
"1241"	0
"1242"	1
"1243"	0
"1244"	0
"1245"	0
"1246"	1
"1247"	1
"1248"	0
"1249"	0
"1250"	0
"1251"	0
"1252"	1
"1253"	0
"1254"	0
"1255"	0
"1256"	0
"1257"	1
"1258"	1
"1259"	0
"1260"	1
"1261"	1
"1262"	0
"1263"	1
"1264"	1
"1265"	0
"1266"	1
"1267"	0
"1268"	1
"1269"	0
"1270"	1
"1271"	0
"1272"	0
"1273"	0
"1274"	1
"1275"	0
"1276"	0
"1277"	1
"1278"	0
"1279"	1
"1280"	0
"1281"	1
"1282"	0
"1283"	0
"1284"	0
"1285"	0
"1286"	0
"1287"	1
"1288"	0
"1289"	0
"1290"	0
"1291"	0
"1292"	1
"1293"	0
"1294"	0
"1295"	0
"1296"	0
"1297"	0
"1298"	0
"1299"	0
"1300"	1
"1301"	0
"1302"	1
"1303"	0
"1304"	1
"1305"	0
"1306"	0
"1307"	0
"1308"	1
"1309"	1
"1310"	0
"1311"	1
"1312"	0
"1313"	0
"1314"	1
"1315"	0
"1316"	1
"1317"	1
"1318"	0
"1319"	1
"1320"	0
"1321"	1
"1322"	1
"1323"	0
"1324"	0
"1325"	1
"1326"	1
"1327"	1
"1328"	0
"1329"	1
"1330"	0
"1331"	0
"1332"	0
"1333"	1
"1334"	0
"1335"	0
"1336"	1
"1337"	0
"1338"	1
"1339"	0
"1340"	0
"1341"	0
"1342"	1
"1343"	0
"1344"	0
"1345"	1
"1346"	0
"1347"	0
"1348"	0
"1349"	1
"1350"	0
"1351"	0
"1352"	1
"1353"	1
"1354"	1
"1355"	0
"1356"	1
"1357"	0
"1358"	1
"1359"	0
"1360"	0
"1361"	0
"1362"	1
"1363"	0
"1364"	0
"1365"	1
"1366"	0
"1367"	0
"1368"	0
"1369"	0
"1370"	1
"1371"	1
"1372"	1
"1373"	0
"1374"	0
"1375"	0
"1376"	0
"1377"	0
"1378"	1
"1379"	1
"1380"	0
"1381"	1
"1382"	0
"1383"	0
"1384"	1
"1385"	0
"1386"	1
"1387"	1
"1388"	0
"1389"	1
"1390"	0
"1391"	1
"1392"	1
"1393"	1
"1394"	0
"1395"	0
"1396"	0
"1397"	0
"1398"	0
"1399"	0
"1400"	0
"1401"	0
"1402"	1
"1403"	0
"1404"	0
"1405"	1
"1406"	0
"1407"	1
"1408"	1
"1409"	0
"1410"	0
"1411"	1
"1412"	0
"1413"	0
"1414"	0
"1415"	0
"1416"	0
"1417"	1
"1418"	0
"1419"	1
"1420"	0
"1421"	0
"1422"	1
"1423"	1
"1424"	1
"1425"	0
"1426"	1
"1427"	0
"1428"	0
"1429"	1
"1430"	0
"1431"	1
"1432"	0
"1433"	1
"1434"	0
"1435"	0
"1436"	1
"1437"	0
"1438"	1
"1439"	1
"1440"	0
"1441"	0
"1442"	0
"1443"	1
"1444"	1
"1445"	1
"1446"	0
"1447"	1
"1448"	0
"1449"	1
"1450"	0
"1451"	0
"1452"	1
"1453"	1
"1454"	0
"1455"	0
"1456"	0
"1457"	1
"1458"	0
"1459"	0
"1460"	1
"1461"	1
"1462"	0
"1463"	0
"1464"	1
"1465"	1
"1466"	0
"1467"	1
"1468"	0
"1469"	0
"1470"	1
"1471"	1
"1472"	0
"1473"	1
"1474"	1
"1475"	0
"1476"	0
"1477"	0
"1478"	0
"1479"	0
"1480"	1
"1481"	1
"1482"	0
"1483"	0
"1484"	0
"1485"	1
"1486"	0
"1487"	1
"1488"	1
"1489"	1
"1490"	0
"1491"	0
"1492"	1
"1493"	0
"1494"	1
"1495"	1
"1496"	0
"1497"	1
"1498"	0
"1499"	1
"1500"	1
"1501"	0
"1502"	1
"1503"	0
"1504"	1
"1505"	0
"1506"	0
"1507"	1
"1508"	0
"1509"	0
"1510"	1
"1511"	1
"1512"	0
"1513"	0
"1514"	0
"1515"	1
"1516"	0
"1517"	0
"1518"	1
"1519"	0
"1520"	1
"1521"	1
"1522"	0
"1523"	0
"1524"	0
"1525"	1
"1526"	0
"1527"	1
"1528"	0
"1529"	1
"1530"	0
"1531"	0
"1532"	0
"1533"	0
"1534"	1
"1535"	1
"1536"	0
"1537"	1
"1538"	1
"1539"	0
"1540"	0
"1541"	0
"1542"	1
"1543"	0
"1544"	0
"1545"	1
"1546"	0
"1547"	0
"1548"	1
"1549"	0
"1550"	0
"1551"	1
"1552"	0
"1553"	1
"1554"	0
"1555"	1
"1556"	0
"1557"	1
"1558"	0
"1559"	1
"1560"	0
"1561"	0
"1562"	1
"1563"	0
"1564"	0
"1565"	0
"1566"	0
"1567"	1
"1568"	0
"1569"	1
"1570"	0
"1571"	0
"1572"	0
"1573"	1
"1574"	0
"1575"	1
"1576"	0
"1577"	0
"1578"	1
"1579"	0
"1580"	0
"1581"	0
"1582"	1
"1583"	0
"1584"	1
"1585"	1
"1586"	1
"1587"	0
"1588"	0
"1589"	0
"1590"	0
"1591"	0
"1592"	0
"1593"	0
"1594"	1
"1595"	0
"1596"	1
"1597"	0
"1598"	0
"1599"	0
"1600"	0
"1601"	0
"1602"	1
"1603"	0
"1604"	1
"1605"	0
"1606"	1
"1607"	0
"1608"	0
"1609"	1
"1610"	0
"1611"	1
"1612"	0
"1613"	0
"1614"	0
"1615"	0
"1616"	0
"1617"	0
"1618"	0
"1619"	0
"1620"	1
"1621"	0
"1622"	1
"1623"	0
"1624"	1
"1625"	0
"1626"	1
"1627"	1
"1628"	0
"1629"	1
"1630"	0
"1631"	0
"1632"	0
"1633"	1
"1634"	0
"1635"	1
"1636"	1
"1637"	1
"1638"	1
"1639"	0
"1640"	0
"1641"	1
"1642"	0
"1643"	1
"1644"	0
"1645"	0
"1646"	0
"1647"	1
"1648"	1
"1649"	0
"1650"	1
"1651"	0
"1652"	0
"1653"	0
"1654"	0
"1655"	1
"1656"	0
"1657"	0
"1658"	0
"1659"	1
"1660"	0
"1661"	1
"1662"	0
"1663"	1
"1664"	0
"1665"	0
"1666"	0
"1667"	0
"1668"	0
"1669"	0
"1670"	0
"1671"	1
"1672"	0
"1673"	0
"1674"	1
"1675"	0
"1676"	0
"1677"	0
"1678"	1
"1679"	0
"1680"	0
"1681"	0
"1682"	1
"1683"	1
"1684"	1
"1685"	0
"1686"	0
"1687"	1
"1688"	0
"1689"	0
"1690"	1
"1691"	0
"1692"	1
"1693"	0
"1694"	0
"1695"	1
"1696"	1
"1697"	0
"1698"	1
"1699"	0
"1700"	0
"1701"	1
"1702"	1
"1703"	0
"1704"	1
"1705"	0
"1706"	0
"1707"	1
"1708"	0
"1709"	1
"1710"	0
"1711"	1
"1712"	0
"1713"	1
"1714"	1
"1715"	1
"1716"	0
"1717"	0
"1718"	1
"1719"	0
"1720"	1
"1721"	0
"1722"	0
"1723"	1
"1724"	0
"1725"	1
"1726"	0
"1727"	1
"1728"	1
"1729"	0
"1730"	1
"1731"	0
"1732"	1
"1733"	0
"1734"	1
"1735"	1
"1736"	0
"1737"	0
"1738"	0
"1739"	0
"1740"	1
"1741"	0
"1742"	0
"1743"	0
"1744"	1
"1745"	0
"1746"	0
"1747"	1
"1748"	0
"1749"	0
"1750"	1
"1751"	1
"1752"	0
"1753"	0
"1754"	1
"1755"	0
"1756"	1
"1757"	0
"1758"	0
"1759"	0
"1760"	0
"1761"	0
"1762"	1
"1763"	0
"1764"	0
"1765"	0
"1766"	0
"1767"	0
"1768"	1
"1769"	0
"1770"	1
"1771"	0
"1772"	1
"1773"	0
"1774"	1
"1775"	0
"1776"	0
"1777"	1
"1778"	1
"1779"	1
"1780"	0
"1781"	0
"1782"	1
"1783"	0
"1784"	0
"1785"	0
"1786"	0
"1787"	1
"1788"	1
"1789"	0
"1790"	1
"1791"	0
"1792"	1
"1793"	0
"1794"	1
"1795"	0
"1796"	1
"1797"	0
"1798"	0
"1799"	0
"1800"	1
"1801"	0
"1802"	1
"1803"	0
"1804"	0
"1805"	0
"1806"	1
"1807"	1
"1808"	0
"1809"	0
"1810"	0
"1811"	1
"1812"	0
"1813"	0
"1814"	1
"1815"	0
"1816"	0
"1817"	0
"1818"	1
"1819"	0
"1820"	1
"1821"	0
"1822"	0
"1823"	1
"1824"	0
"1825"	0
"1826"	0
"1827"	1
"1828"	0
"1829"	1
"1830"	0
"1831"	0
"1832"	0
"1833"	1
"1834"	0
"1835"	0
"1836"	1
"1837"	0
"1838"	1
"1839"	0
"1840"	1
"1841"	1
"1842"	0
"1843"	0
"1844"	1
"1845"	0
"1846"	0
"1847"	0
"1848"	0
"1849"	0
"1850"	1
"1851"	0
"1852"	0
"1853"	1
"1854"	0
"1855"	0
"1856"	1
"1857"	1
"1858"	0
"1859"	0
"1860"	0
"1861"	0
"1862"	0
"1863"	0
"1864"	1
"1865"	0
"1866"	0
"1867"	1
"1868"	0
"1869"	1
"1870"	0
"1871"	0
"1872"	0
"1873"	0
"1874"	0
"1875"	0
"1876"	1
"1877"	1
"1878"	0
"1879"	1
"1880"	0
"1881"	0
"1882"	0
"1883"	1
"1884"	0
"1885"	0
"1886"	1
"1887"	0
"1888"	1
"1889"	0
"1890"	1
"1891"	1
"1892"	0
"1893"	1
"1894"	0
"1895"	1
"1896"	0
"1897"	1
"1898"	0
"1899"	0
"1900"	1
"1901"	1
"1902"	0
"1903"	1
"1904"	1
"1905"	1
"1906"	0
"1907"	1
"1908"	0
"1909"	0
"1910"	0
"1911"	0
"1912"	0
"1913"	1
"1914"	1
"1915"	1
"1916"	0
"1917"	1
"1918"	0
"1919"	0
"1920"	0
"1921"	1
"1922"	0
"1923"	1
"1924"	0
"1925"	0
"1926"	0
"1927"	0
"1928"	1
"1929"	0
"1930"	0
"1931"	1
"1932"	0
"1933"	1
"1934"	0
"1935"	1
"1936"	0
"1937"	1
"1938"	0
"1939"	0
"1940"	0
"1941"	1
"1942"	0
"1943"	0
"1944"	1
"1945"	0
"1946"	0
"1947"	0
"1948"	1
"1949"	1
"1950"	0
"1951"	0
"1952"	1
"1953"	0
"1954"	0
"1955"	1
"1956"	0
"1957"	0
"1958"	0
"1959"	0
"1960"	0
"1961"	1
"1962"	0
"1963"	1
"1964"	0
"1965"	0
"1966"	1
"1967"	0
"1968"	0
"1969"	1
"1970"	0
"1971"	1
"1972"	0
"1973"	0
"1974"	1
"1975"	0
"1976"	0
"1977"	1
"1978"	0
"1979"	0
"1980"	0
"1981"	0
"1982"	0
"1983"	0
"1984"	1
"1985"	0
"1986"	1
"1987"	0
"1988"	0
"1989"	1
"1990"	0
"1991"	0
"1992"	1
"1993"	0
"1994"	1
"1995"	1
"1996"	0
"1997"	0
"1998"	0
"1999"	1
"2000"	0
